brand,creative_id,ocr_text,char_len
swiggy,1510936540616813_0,Swiggy 99 Store Food you on time- PEAK INDULGENCE JUST FOR 899 : ( 8 TTDErnr,76
swiggy,1513979959929876_0,"Ghar me bani h tinde? Fikar not, hum hai nal Get Upto Flat ?200 OFF"" Swiggy Food you on time:",93
swiggy,1520512043140100_0,,0
swiggy,1520977519278272_0,Swiggy Food you on time: Big BIRTHDAY BASH ITEMS STARTING AT ?29,64
swiggy,1532460908388021_0,Swiggy 99 store Food you time  Items at 899 Taste That Hits Different,69
swiggy,1537542631445237_0,Swiggy Food you on time: G9Store BIRYANI At 'TECs pply,54
swiggy,1539569263792193_0,,0
swiggy,1539580130937138_0,Welcome to Flat out Fabulous offers? Get Flat ?125 OFF FOOD BreadSi= ory punjabi Rasoi MR 4i Swiggy Food you on time:,117
swiggy,1543078200756306_0,Swiggy 99 Store Food you on time. Items starting at 899 Cake it easyl Free delivery on all orders,97
swiggy,1548081416162910_0,Swiggy Foodyou IulfI Wi Get 66% OFF Tteme,41
swiggy,1561028578803239_0,"Swiggy G9store Food you @matme, Fries: Items startingat Burger: Repeat: R MYES8",79
swiggy,1568396898209032_0,Swiggy Et cln Onninal Baked for Obsession teobren  & FLAT r2008 theobroma,73
swiggy,1577975003268881_0,"Swiggy Food you on time: LOOKING TOO MATCHA-FINEI Se STARTING AT H 2 S 899 5 ""TEC apply",87
swiggy,1579199877005250_0,Swiggy HDFC BANK Finally; someone commits The Ornge Credit Card is now LIFETIME FREE! F0 joining fees F0 annual fees FO hidden charges Roheen { ornge ISHAH[ Moround],165
swiggy,1579502373964623_0,Swiggy Food You on tlmc: LUNCH BOX SHRAVAN SPECIALS NO:r= 7007 SeNdha,69
swiggy,1598394561837669_0,"Get Flat 60% OFF at Mr Phillys American Cheeseburgers 4us ""Pu ~APuta ARu8 ""eAse Fne nie i Swiggy Food you on time:",114
swiggy,1604726674140351_0,Swiggy Food you on time Namma Bengaluru; flip on feast mode with big-time savings.,82
swiggy,1617768680056035_0,,0
swiggy,1644811099913623_0,"Mood off? Thodu khai lo, everythings fine: Enjoy upto 70% OFF Swiggy Food you on time:",86
swiggy,1667592434389642_0,"Swiggy 99 store Food ~Ol Ume: Items at 299 Hot, steamy; delicious momos? Free delivery on all orders",100
swiggy,1695886801500880_0,Welcome Back. Flat out Fabulous offers for your cravings. Get Flat ?125 OFF Chaitanya Chitale Nulbue CIRCLEC )CRUST Swiggy Food you on time:,140
swiggy,1714419903113506_0,Bring home the taste of Nagpur: Enjoy Upto 50% OFF Swiggy Food you on time:,75
swiggy,1716408322739907_0,"Swiggy Food you"" on time: 49 Store Simple: Crispy: Legendary: Items starting at 899",83
swiggy,1723654048776323_0,Swiggy Food you on time Meals at free delivery Itn,50
swiggy,1732150954356601_0,"Swiggy G9store Food you @matme, Fries: Items startingat Burger: Repeat: R MYES8",79
swiggy,1732265868016795_0,Swiggy Food you on time: Wendys Sinco - 1969 FLAVOR FRESH BURGERS Use Code NOFOMO Grab 60%OFF eanErt Chicken Burger Ghenihinn Drnnchcken Cheniunalu Vec llroit Hlucder,166
swiggy,1736723010879325_0,Swiggy 99 Store Food you on time; Straight from the tandoor: 6 ! R99,68
swiggy,1736805000842931_0,Swiggy 99 store Fone Onnam SAY CHEESE 415991,44
swiggy,1744177123378935_0,Swiggy Food you on time RICE: SPICE: REPEAT: BIRYANI STARTING AT 249!,69
swiggy,1745387349696531_0,Swiggy 99 store Food You Hrc. Say cheese: Say Dominos Items starting at 899,75
swiggy,1761260498362848_0,Swiggy Food Need a hug in dessert form? Here's Gulab Jamun for youl Flat ?100 OFF FREE DELIVERY on your first order,115
swiggy,1767668204496429_0,REDY 7O Faass WRAP & ROLL? Now delivering in your cityl Swiggy Food you on time,79
swiggy,1789867822371066_0,Swiggy Food you on time This burger means serious business. Flat ?125 OFF leonz,79
swiggy,1834126084390551_0,Swiggy %9 Store Food you time: Crunchy; tangy; irresistible: Items at ?99,73
swiggy,1853210798690206_0,"Swiggy 99 store Food ~Ol Ume: Items at 299 Hot, steamy; delicious momos? Free delivery on all orders",100
swiggy,1870516587240012_0,"Swiggy HDFC BANK More than a card: A Premium Membership: Flat 11% Off on Flights Flat 249 Off on Hotels Up to 10% Cashback SiGn Todayi Global Golf Access L, 12 Complimentary Golf Lessons BLCK aohtem sham",203
swiggy,1904123926927052_0,Swiggy 99 Store Food you on time- PEAK INDULGENCE JUST FOR 899 : ( 8 TTDErnr,76
swiggy,1939399576753371_0,"Swiggy G9store Food you @matme, Fries: Items startingat Burger: Repeat: R MYES8",79
swiggy,1996375074294772_0,,0
swiggy,2022505001717059_0,"Swiggy Food you' on time: RICH GRAVY, REAL COMFORT Items starting at 99",71
swiggy,2030544637814977_0,Swiggy Food you on time Meals at free delivery Itn,50
swiggy,2031088921153116_0,Swiggy Food you on time: FLAT *2008 <o perfection 1,51
swiggy,2036993290245152_0,Swiggy Food you On Lime You just unlocked peak cravings Items starting at,73
swiggy,2044484319429142_0,Swiggy Food you on time Meals at free delivery Itn,50
swiggy,2051852198702796_0,Welcome Back. Flat out Fabulous offers for your cravings: Get Flat ?125 OFF SHVANIALI AFiO} Swiggy Food you on time:,116
swiggy,2054382721818301_0,Welcome Back Flat out Fabulous offers for your cravings: Get Flat ?125 OFF CaF Dure Bkw ISREVAG BOWLS Swiggy Food you on time:,126
swiggy,2055635341735477_0,Swiggy 99 store Food you Ime - The everyday comfort combo. ITEMS AT ?99 Tee Oco,79
swiggy,2068653180404500_0,Swiggy Food you on tlre. G9 store MEZZE MOOD STARTING AT R99 Zero packaging fee on all orders,93
swiggy,2089426332449628_0,Swiggy LC Protein FOODS Chef Food you on time The Taste Of Feeling Good Items starting at ?39,93
swiggy,2090770988531102_0,"Mood off? Thodu khai lo, everythings fine: Enjoy upto 70% OFF Kem Choll Ahmedabad Swiggy Food you on time:",106
swiggy,2097270877783803_0,"Swiggy Food you on time: Meals at free delivery ""TSCs apply 'Exclusive of platform fee",86
swiggy,2112390159715759_0,Swiggy HDFC BANK Finally; someone commits The Ornge Credit Card is now LIFETIME FREE! F0 joining fees F0 annual fees FO hidden charges Roheen { ornge ISHAH[ Moround],165
swiggy,2127713981464755_0,"Swiggy Food you"" on time: 49 Store Simple: Crispy: Legendary: Items starting at 899",83
swiggy,2148853372617937_0,Swiggy Food Enjoy steaming 6 momos Flat F1OO OFF FREE DELIVERY on your first order,82
swiggy,2169314023907154_0,"Swiggy Food you on time store Items at Food for the soul 899 Free delivery on all orders""",89
swiggy,2174151326663409_0,nagy Food,9
swiggy,2207175183377963_0,"Swiggy Food you on time store Items at Food for the soul 899 Free delivery on all orders""",89
swiggy,2253090365452597_0,Swiggy Food you on time: Get 66% OFF Tteme,42
swiggy,2264855587256031_0,Swiggy 99 Store Food you on time- PEAK INDULGENCE JUST FOR 899 : ( 8 TTDErnr,76
swiggy,2264944394311748_0,"Swiggy Food you on time Namma Bengaluru, switch to feast mode with big savings?",79
swiggy,2276298616237381_0,Swiggy 99 Store Food you on time. A street classic for matchday: Chole kulche at 899 Zero packaging fees,104
swiggy,2323541774799863_0,"Swiggy 99 store Food ~Ol Ume: Items at 299 Hot, steamy; delicious momos? Free delivery on all orders",100
swiggy,2442609152893621_0,"Get Flat *150 OFF at Shah Ghouse Hotel & Restaurant ""TCA Swiggy Food you on time",80
swiggy,25042812788728128_0,Swiggy Food you on time: Homely feeling served Items starting at ?99* ORDER NOW,79
swiggy,2514930128948071_0,"Swiggy Food you on time store Items at Food for the soul 899 Free delivery on all orders""",89
swiggy,2517512212029208_0,BEHIROUZ The Roval Biryani e 30% OFF ON ORDERS ABOVE <179 Roval feast; the Behrouz way Swiggy Food you on time,110
swiggy,25585422851149237_0,Swiggy Food you on time: Homely feeling served Items starting at ?99* ORDER NOW,79
swiggy,26051843981078326_0,Swiggy Food you on time: Starting at 799 Cold coffee; hot deall,63
swiggy,26434939496099048_0,Swiggy Food you on time Namaskara Bengaluru; turn on hunger mode with top deals:,80
swiggy,26887732414238392_0,Swiggy 99 Store Food you on time. A street classic for matchday: Chole kulche at 899 Zero packaging fees,104
swiggy,27430661853266339_0,,0
swiggy,27527370976914687_0,Swiggy 99 store Food You Hrc. Say cheese: Say Dominos Items starting at 899,75
swiggy,2765151073863696_0,Swiggy Food you on time. HANDCRAFTED HAPPINESS: GET FLAT r2008,62
swiggy,27695691933421214_0,Swiggy Food you on time Taste That Keeps Calling Enjoy 70% OFF,62
swiggy,27695789910039838_0,"If taste had a language, Ahmedabad would say; ""Khush Thayi Jao""! Enjoy upto 70% OFF Kem Choll Ahmedabad Swiggy Food you on time:",128
swiggy,27721724060853788_0,'Swiggy s9Store Food you C Coffee from top brands at r99 Free delivery on all orders,84
swiggy,2776494446051839_0,Swiggy 99 Store Food you on time. Items starting at 899 Cake it easyl Free delivery on all orders,97
swiggy,27916485021303703_0,"Swiggy 99 store Food you on time: Items at 899 Hot, steamy; delicious momos? Free delivery on all orders",104
swiggy,27939973935655823_0,Swiggy Food you on time: Gourmet Triple Treats? Earn Upto 8225cashback,70
swiggy,2797681667297365_0,Swiggy Food you on time: Blo BIRTHDAYBASH IT'S PARTY OCLOCK! CELEBRATE WITH MIN <200 OFF 12 Teca,96
swiggy,2864361967245486_0,Swiggy 99 store Food you time  Items at 899 Taste That Hits Different,69
swiggy,2882595051910747_0,Swiggy 99 Store Food you on time. Items starting at 899 Cake it easyl Free delivery on all orders,97
swiggy,3165176170344483_0,"Swiggy Food you on time; Get wholesome meals R99 Simple food, serious comfort",77
swiggy,3198018070587395_0,"Swiggy Food you "" on time; Store Delicious deals € meals: ITEMS@<99 Zero packaolng charges""",91
swiggy,3231031833742555_0,Swiggy Food Need a hug in dessert form? Here's Gulab Jamun for youl Flat F100 OFF FREE DELIVERY on your first order,115
swiggy,3373033906202526_0,"Swiggy Food you on time: Sweet, creamy; irresistible: Enjoy flat r2O0OFF"" on gourmet favourites",95
swiggy,3438118009695151_0,Swiggy Food you on time: G9Store BIRYANI At 'TECs pply,54
swiggy,3493346024160335_0,Arefined take on everyday hunger: FEte Swiggy Food you on time: GALXY ' 'RESTAURANT,83
swiggy,3638227086317797_0,Swiggy Food Need a hug in dessert form? Here's Gulab Jamun for youl Flat F100 OFF FREE DELIVERY on your first order,115
swiggy,3863666177263287_0,"Swiggy 99 store Food ~Ol Ume: Items at 299 Hot, steamy; delicious momos? Free delivery on all orders",100
swiggy,4060227990778399_0,Bringing Napur's heart to your home: Enjoy Upto 50% OFF Swiggy Food you on time:,80
swiggy,4135710303227961_0,Swiggy 99 store Food You Hrc. Say cheese: Say Dominos Items starting at 899,75
swiggy,4234604426852006_0,"Swiggy Food you on time store Items at Food for the soul 899 Free delivery on all orders""",89
swiggy,4256500624612197_0,,0
swiggy,4298957466914484_0,Swiggy Food Need a hug in dessert form? Here's Gulab Jamun for youl Flat F100 OFF FREE DELIVERY on your first order,115
swiggy,4360178160893622_0,Swiggy theobroma Ietd FLAT r2008 Baked for Obsession,52
swiggy,4374086169546887_0,Swiggy Food you on time_ Store Straight from the tandoor: 6 ! R99,65
swiggy,4404289069793034_0,"Swiggy HAP Foodyou OnTime daily Sweet cravings, solved orj d stick 340 ?35 6",76
swiggy,4411690469152113_0,Swiggy 99 Store Food you on time- PEAK INDULGENCE JUST FOR 899 : ( 8 TTDErnr,76
swiggy,4438178576466802_0,Swiggy Food you on time: GOOD FOOD GOOD MOOD_ GET 70%OFF,56
swiggy,4625840634327061_0,"Swiggy Food you' on time: RICH GRAVY, REAL COMFORT Items starting at 99",71
swiggy,4819398074953450_0,Swiggy 99 store Fone Onnam SAY CHEESE 415991,44
swiggy,748719791425699_0,"Swiggy Food you on time Namma Bengaluru, let'$ feast big and save bigger:",73
swiggy,750454964784146_0,"Swiggy Food you on time: LOOKING TOO MATCHA-FINEI Se STARTING AT H 2 S 899 5 ""TEC apply",87
swiggy,762466606819670_0,"Swiggy Foodyou ' on time. Attention, POHA LOVERS? Items starting at ?99' ORDER NOW Tcacoy",89
swiggy,812112364818072_0,Swiggy Food Need a hug in dessert form? Here's Gulab Jamun for youl Flat ?100 OFF FREE DELIVERY on your first order,115
swiggy,826547139942723_0,Swiggy Food you on time: Homely feeling served Items starting at ?99* ORDER NOW,79
swiggy,843905624665438_0,Swiggy Food you on time: Just Pav No Zyada Bhaav_. Items starting at 799 ORDER NOW,82
swiggy,857663660548998_0,"The answer to ""what'$ next?"" is usually food_ STA MALABA Restaurant Paidoia Poiotta hub Full (n Cale Swiggy Food you on time:",125
swiggy,870949865846036_0,Swiggy Food you on time Meals at free delivery Itn,50
swiggy,901276415931489_0,Swiggy Food you on time: Eiid Burgers starting at 829,53
swiggy,901877796297308_0,The Taste Of Feeling Good Items starting @t 539' Protein FOODS Chef Swiggy Food you on time:,92
swiggy,905826825588297_0,Swiggy 99 Store Food you on time. A street classic for matchday: Chole kulche at 899 Zero packaging fees,104
swiggy,911293534623513_0,BEIIROUZ The Roval Biryani e Starting @? 409 Bring home A Roval Behrouz feast Swiggy Food you on time,101
swiggy,918994771243110_0,Swiggy Food you on time: G9Store BIRYANI At 'TECs pply,54
swiggy,919323727146900_0,Swiggy 99 store Food You Hrc. Say cheese: Say Dominos Items starting at 899,75
swiggy,919993587741901_0,"Swiggy Food you on time store Items at Food for the soul 899 Free delivery on all orders""",89
swiggy,926568090053766_0,Swiggy Food you on time: Starting at 799 Cold coffee; hot deall,63
swiggy,941718562120791_0,Swiggy Food you on time: Sweet dreams are made of thisl Items starting at ?99 ORDER NOW,87
swiggy,952560320934041_0,Swiggy 99 Store Food you on time. Items starting at 899 Cake it easyl Free delivery on all orders,97
swiggy,965522299582391_0,"Swiggy Food you "" on time; Store Delicious deals € meals: ITEMS@<99 Zero packaolng charges""",91
swiggy,973807732384033_0,"Swiggy HAP Food you ontme daily Sip your sweet cravings away: 340 ?35 Arww ICE CREAMSH44KE""",91
swiggy,977802254604819_0,Swiggy Food you on time: Sweet dreams are made of thisl Items starting at ?99 ORDER NOW,87
swiggy,978464311714920_0,Swiggy 99 store Food you time  Items at 899 Taste That Hits Different,69
swiggyinstamart,1004061255592442_0,"ina? Fresh produce at the lowest prices. Corander Leoves"" Sans toun Jouach Green Chilll Storta Tron 89 I0o 0 Curry Leoves Starte am {10- nnuncr Insta delivered to your doorstep_",177
swiggyinstamart,1011369948013866_0,"iar? All your K-beauty secrets delivered to your doorstep? WONDE: Quench Ior &n Dota, Free Delivery On All Orders",113
swiggyinstamart,1011402961724465_0,"insta mart Curry vekkam:= Tension illathel HRP762 836 ARP: ? 39Q 7360 HAP: 452 7138 Eastem) Kehtsici (Hllli Get <100 free cash on your first order Ghee, oil & chilli delivered in a tap: coconfd DQu}",198
swiggyinstamart,1013834404959736_0,HtH FREE insta DELIVERY mart on orders above ?99 Insta delivered to your doorstep 3O0OO+ products Cash on delivery,114
swiggyinstamart,1014122224672727_0,Cheese Herbs Bakes Uths BUY Get Buy Get cund,44
swiggyinstamart,1017646887664895_0,Bakeia Dozn_ COFFEE cake ZERO PALM O1l LOVE cAdliti #andgr CHEF & €O . Fol YdER,79
swiggyinstamart,1018620994301471_0,inaq BATTERED TTHERIGHTWAY Stone-ground Made in Small Batches GET FLAT <50 OFF NOICEIO with noice STONECRQUND [RLtBOSA BAtubr  Matinculimwidedt E,145
swiggyinstamart,1035192892623433_0,5RyZ Ploter 15X Thon 1 mini soya chunks 100% bw Iol vegetarian (ortnulcodcom Enosoeo,84
swiggyinstamart,1035253415581365_0,insta mart Indoor games delivered to your doorstep? Free delivery on all orders SEQUENCE UNO TAMBOLA,100
swiggyinstamart,1035862672168590_0,"insta mart Your complete campus kit? Eaet Bocheoctoijo 7999 {8713 Menen Dd {1,399 Mnet 82,279 Tol Bags, watches € accessories, delivered instantly",146
swiggyinstamart,1036757285494279_0,"insta mart FREE DELIVERY on orders above ?99r z0,000+ products delivered to your doorstep insta",95
swiggyinstamart,1037287908731003_0,"insta mart Diapers, wipes & more; dollvered t0 youl HuGGIES co ectundioott Rmei Ltties Free Delivery On AIl Orders Mm",117
swiggyinstamart,1038255215285178_0,KENT ATTA MAKER BrEAD  MaKER,28
swiggyinstamart,1038961632261001_0,a)C ',5
swiggyinstamart,1040481631714641_0,"insta mart FREE DELIVERY on orders above ?99 30,000+ products insta delivered t0 your doorstep",94
swiggyinstamart,1041860961661884_0,inat? Farm-fresh fruits; dolivered instantly Robusio ponono Doily Applo Mandarin Orongo R27 [85 k59,99
swiggyinstamart,1042312728328698_0,"""8289 QoicE TOMEET YOU Noice beverages. Available on instamart 989 INDLN TOMIC WATER 5382 3882",94
swiggyinstamart,1044574087934848_0,"insta mart FREE DELIVERY on orders above ?99 30,00O+ products Insta delivered to your doorstep",94
swiggyinstamart,1049444600848064_0,Yumms DIGESTIVEJ,16
swiggyinstamart,1051453787432981_0,"inatq Premium rakhis, mithai, gifts & more: Raksha Bandhan AuguST Insta Mart Everything for Rakshabandhan, delivered instantly",126
swiggyinstamart,1055783063524220_0,iatq B4838 Grab any 1essential at 'DegIgRT Dilicht D Cood CHUNKIES carc fudgelt @ 588 Free delivery on all your orders_,119
swiggyinstamart,1058439326663421_0,FicARO OLIVE OIL VLL SPANISH BRAND Net quantity: Z Oml (182g/,61
swiggyinstamart,1061065842938266_0,Aoagth aboBhuU noice,20
swiggyinstamart,1062660649615616_0,iaq Puja essentials delivered t0 your doorstep? IT] Free Delivery On All Orders Totetcmolr Hon[,95
swiggyinstamart,1066937132424798_0,JALAPENO lima SENOR PEPHTO HORTILLA ( CHIPS,43
swiggyinstamart,1067180749156649_0,FRESH TENDER COCONUT; delivered instantly Starts from 859 pc insta mart,71
swiggyinstamart,1069869989307422_0,"iaq Raksha Bandhan huqusT Premium rakhis, mithai; gifts & more: Insto Idg Everything for Rakshabandhan_ dellvered Instantly",123
swiggyinstamart,1076062845373934_0,a)C ',5
swiggyinstamart,1089844407036377_0,"iaq Raksha Bandhan nuqusT Premium rakhis, mithai; gifts & more: Insto Tdg Everything for Rakshabandhan_ dellvered Instantly",123
swiggyinstamart,1095854632774323_0,insta mart Vrat essentials; just when you need them: Milky Mist Fruit Yogurt Blueberry Daily Apple 80 834 8140 884 Robusta Banana {50 235  mukyMist L Cee Free delivery on all your orders:,187
swiggyinstamart,1145104922026331_0,insta mart UNBEATABLE PRICES ON FRESH VEGETABLES: Starting from {24 Red Cabbage 2pc Starting from {33 Lettuce Iceberg Ipc Broccoli Starting from {25 Free delivery on all your orders,181
swiggyinstamart,1163782980152349_0,inat? Farm-fresh fruits; dolivered instantly Robusio ponono Doily Applo Mandarin Orongo R27 [85 k59,99
swiggyinstamart,1175311361428189_0,insta mart FRESH TENDER COCONUT; delivered instantly Stans 859 Ipc,66
swiggyinstamart,1186732666979212_0,Cadbuu TEMPTATIONS ALMONDI TREAT oos,36
swiggyinstamart,1221324596804759_0,"instg Bahdan august Kickstart the festive season with Rakhi Festive essentials, delivered to your doorstep: Elebeu",114
swiggyinstamart,1233023368949487_0,"inatq Premium rakhis, mithai, gifts & more: Raksha Bandhan AuguST Insta Mart Everything for Rakshabandhan, delivered instantly",126
swiggyinstamart,1234878138745785_0,"XXL With Disposal Covers nua Zero Irritation: PROMISE_ Toxic FAEE Oby Ond tokeycut [C_L @anucunlamorto Night Comfort Pads avtr '#rotectiok"" OVEANIGHT XXL (320 mm) 10 PADS",170
swiggyinstamart,1276374644704462_0,insta mart Kitchen utensils delivered to your doorstep: Free delivery on all orders Pigcon Prozsuro Ccoler Bargnar Tr-Ply Stolnlots Steni Vodol Wondcreaci Dola Vowo,164
swiggyinstamart,1297014475839625_0,"insta mart 30,000+ PRODUCTS All delivered to your door!",55
swiggyinstamart,1309845434570566_0,insta mart Starting from {9 Mint Leaves Ibunch Green Chilli [oog] Coriander Leaves Ibunch Free delivery on all your orders,122
swiggyinstamart,1312325397681654_0,"inaq Upgrade your fruit bowl? Indean Dmcaertin 7205 1209 Promnlum Ouova 739 Drogen Frult {65 Get premium fruits, delivered instantly",132
swiggyinstamart,1327507872891766_0,"inaq NOICE SLICE FOR YOU Get Flat <50 off on your fiIrst ordet; Moice noice"" Noiceio 53' Wopatnoll Cltedwth high qualityingra #icnts Adieeta-eoe",144
swiggyinstamart,1327720069510797_0,insta mart FRESH TENDER COCONUT; delivered instantly Stans 859 Ipc,66
swiggyinstamart,1338292161692585_0,"insta mart 30,000+ PRODUCTS All delivered to your door!",55
swiggyinstamart,1338856588352331_0,"iatq FREE DELIVERY ABOVE 4899 30,0OO+ products Insta delivered to you Cash on delivery ""TeC,apl",95
swiggyinstamart,1341955654709443_0,HtH FREE insta DELIVERY mart on orders above ?99 Insta delivered to your doorstep 3O0OO+ products Cash on delivery,114
swiggyinstamart,1343067547580825_0,insta mart LADDOOING ItRIGLIT: Hondmade Fresh & RAJGIRA CHIKKI mnanicntr ML Kaju 8 noice 8 Ladbod Ju+Oon e 3 free Delivery on all orders.,137
swiggyinstamart,1345256966972753_0,insta mart APPLES AT LOWEST PRICES. Apple 2 Pcs Starting from {85 Royal Gala Apple 2 Pcs Starting from {115 Free delivery on all your orders,140
swiggyinstamart,1351258233501450_0,ADVANCED FORMULA Colgate Jnnnnan Aatrnty Foothenite SUPER SAVER STRONG TEETH 24HouR CAvITY ProtECTION Calcium Boost+ with Arginine 2009 200g 1009,145
swiggyinstamart,1351690043817302_0,Ihdae V I Ihda- V M / Jhol V I/ Ihdae V,39
swiggyinstamart,1352747880182798_0,1 2,3
swiggyinstamart,1355312510064317_0,,0
swiggyinstamart,1355387132942810_0,iatq BU8H8 Pick any breakfast essentialat Lo0 @ 12p 24 500 9 HATSUN Ctt Free delivery on all your orders_ lobcrn,112
swiggyinstamart,1357231603264236_0,KENT ATTA MAKER BrEAD  MaKER,28
swiggyinstamart,1362914049262588_0,"insta mart FREE DELIVERY on orders above ?99r z0,000+ products delivered to your doorstep insta",95
swiggyinstamart,1364639665777670_0,,0
swiggyinstamart,1365999675407356_0,3 noice,7
swiggyinstamart,1367545628904549_0,"iatq Bahdan Roli, chawal, aur pyaar: Rakhi taiyaar: Lon ooeco Festive essentials, delivered to your doorstep_",109
swiggyinstamart,1373219821650205_0,"insta mart Milk, eggs & bread delivered to your door! Brjuah Licious Rnee SANDWiCH Wmitc Brcad Free Delivery On AIl Orders",122
swiggyinstamart,1375325780600426_0,iatq B4838 Grab any 1essential at 'DegIgRT Dilicht D Cood CHUNKIES carc fudgelt @ 588 Free delivery on all your orders_,119
swiggyinstamart,1385989860057760_0,,0
swiggyinstamart,1418983560091078_0,Ihdae V I Ihda- V M / Jhol V I/ Ihdae V,39
swiggyinstamart,1419988246647405_0,iatq BU8H8 Pick any breakfast essentialat Lo0 @ 12p 24 500 9 HATSUN Ctt Free delivery on all your orders_ lobcrn,112
swiggyinstamart,1437239845120771_0,"insta mart FREE DELIVERY on orders above ?99 30,000+ products insta delivered t0 your doorstep",94
swiggyinstamart,1459102692769226_0,iatq BU8H8 Pick any breakfast essentialat Lo0 @ 12p 24 500 9 HATSUN Ctt Free delivery on all your orders_ lobcrn,112
swiggyinstamart,1472274717917775_0,JUSTGOT LAID 79 PrOtDIN NO ANNDIONCS Avallable om instamalt noice,65
swiggyinstamart,1493057379532838_0,instq B4881 Nescafe iced latte at {1 NescAFE LiFTe Delivered t0 your doorstep,77
swiggyinstamart,1497148985538681_0,"insta mart 30,000+ PRODUCTS All delivered to your door!",55
swiggyinstamart,1504495611071528_0,insta mart Scoop-worthy savings GET UP TO 45% OFF Kwalit Wollie Cornotto Danoo DLCL) DOUBLE CHOCOLAT Simply Sitaphal Go 'ZERO siinphx WPLI 3 3 DUEZ Gold],153
swiggyinstamart,1521414736446374_0,insta mart HIGH EGGS PROTEINT THE Right Way DOMEE Zero Antibiotics High Protein noice 5557 HI Paotein GZf NUT & beanfeed Insta delivered to your doorstep,153
swiggyinstamart,1533112475277557_0,"iatq FREE [DELIVERYA ABOVE 2299 Insta delivered to your doorstep 30,000+ products Cash on delivery Tcc APPl",107
swiggyinstamart,1536159371569628_0,inatq MATCH DAY MEETS SNACK DAY Get Flot ( 7100 olt order on VOUr [NOicez] peteto QOicE W5?4: hoicel? 94 Made fresh in small batches No palm oil snacks No calorie beverages,172
swiggyinstamart,1543301864149347_0,iatq 54838 Pick any snack-time favourite at 135 m Hocco BINGoI CC0 M ORIGINAL PEPSE HiD Autar Free delivery on all your orders bhl,130
swiggyinstamart,1543473694120920_0,"insta mart Flawless base , delivered to youl ducaeteaeei M onitmcmti Vtdkuc ate enfruator FIT Me LAKME Folrmteh WwQu Free Delivery On All Orders Lcp?",149
swiggyinstamart,1553206609539622_0,"insta mart FREE DELIVERY on orders above ?99 30,00O+ products Insta delivered to your doorstep",94
swiggyinstamart,1562517631937369_0,iatq 54838 Pick any snack-time favourite at 135 m Hocco BINGoI CC0 M ORIGINAL PEPSE HiD Autar Free delivery on all your orders bhl,130
swiggyinstamart,1564996498624766_0,J2EROY6 ALCOHOL Gsatlntine SODA NON AlcohOLIC CARbONatED WateR,62
swiggyinstamart,1568983251618308_0,iatq BU8H8 Pick any breakfast essentialat Lo0 @ 12p 24 500 9 HATSUN Ctt Free delivery on all your orders_ lobcrn,112
swiggyinstamart,1572436214245953_0,"insta mart 30,000+ PRODUCTS All delivered to your door!",55
swiggyinstamart,1575906747411638_0,"insta mart A NOICE BREAHEAST SERVEEDI Freshly= Ibotches 'mude "" ~smoll t noice Roonm9 E noice 546 Moice n PEANUT noice 5 sder BreAD IhuM 188 Emrnmecro Insta delivered to your doorstep",183
swiggyinstamart,1587110329578198_0,"ia? Roli, chawal, aur pyaar: Rakhi taiyaar: Bahdan dugut Cacooagooscoeceers Festive essentials, delivered to your doorstep_",123
swiggyinstamart,1587535656361094_0,"insta mart Everything you need for @ vrat, all in one place: Popular Essentials Sabudana 725 755 Supreme Harvest Aashirvaad Himalayan Buckwheat Flour (Kuttu) Pink Salt (Sendha Namak) 370 845 POPULAR 7120 885 Lel SurVESf AASHIRVAAD PINR SYAN LLT ub GA WiSt Aecalad Ciecsaod Free delivery on all your orders:",306
swiggyinstamart,1590920035880832_0,"insta mart FREE DELIVERY on orders above ?99 30,00O+ products Insta delivered to your doorstep",94
swiggyinstamart,1610512760752355_0,"inatq Premium rakhis, mithai, gifts & more: Raksha Bandhan AuguST Insta Mart Everything for Rakshabandhan, delivered instantly",126
swiggyinstamart,1611505080561349_0,"ia? Roli, chawal, aur pyaar: Rakhi taiyaar: Bahdan dugut Cacooagooscoeceers Festive essentials, delivered to your doorstep_",123
swiggyinstamart,1613619560172219_0,iatq 54838 Pick any snack-time favourite at 135 m Hocco BINGoI CC0 M ORIGINAL PEPSE HiD Autar Free delivery on all your orders bhl,130
swiggyinstamart,1615745110113864_0,iaq Fresh quality Badhiya prices: Ginger Garlic Stark; 817 Starts - Tram Wmm 23 Lemon Start Tram 739 Zod - 2000 2000  Insta delivered to your doorstep:,151
swiggyinstamart,1619191353197382_0,iatq BU8H8 Pick any breakfast essentialat Lo0 @ 12p 24 500 9 HATSUN Ctt Free delivery on all your orders_ lobcrn,112
swiggyinstamart,1630370571371837_0,"insta mart Jewellery for every look, delivered to youl GlarA Htott Pendunc Chaln Hechoee GIvA Fontt Ennnnds GIva Pcoci Gianct Bracultt Tou Dero Free delivery on all your orders",176
swiggyinstamart,1631757215332933_0,"insta mart Whatever your pooja thali needs, we deliver it! Mangaldeep 3 in Agarbatti {05 749 Shubhkart Nitya Copper Kalash 7350 2299 [uing] SATVIK Rudraksh Jaap Mala {329 <129 31 ""Iect#ool Free delivery on all your orders:",222
swiggyinstamart,1643920310052369_0,ENLIGS realingredienm MadeWIHL noice ~Dark  'chOcoLate Mea Eiuaed 0Ekilu7t0 slowichuwed TW Aallahlecn natamam,109
